mode,batch,group,layer,forwards,mean_query_tokens,mean_active_experts,mean_expert_coverage
vanilla,2,0,10,14,64.0,90.0,0.3515625
vanilla,2,0,11,14,64.0,89.42857142857143,0.34933035714285715
vanilla,2,0,12,14,64.0,99.0,0.38671875
vanilla,2,0,13,14,64.0,104.14285714285714,0.4068080357142857
vanilla,2,0,14,14,64.0,110.0,0.4296875
vanilla,2,0,15,14,64.0,102.21428571428571,0.39927455357142855
vanilla,2,0,16,14,64.0,96.5,0.376953125
vanilla,2,0,17,14,64.0,95.5,0.373046875
vanilla,2,0,18,14,64.0,90.64285714285714,0.3540736607142857
vanilla,2,0,19,14,64.0,110.92857142857143,0.43331473214285715
vanilla,2,1,1,10,64.0,116.0,0.453125
vanilla,2,1,2,10,64.0,115.3,0.450390625
vanilla,2,1,3,10,64.0,103.6,0.4046875
vanilla,2,1,4,10,64.0,94.3,0.368359375
vanilla,2,1,5,10,64.0,85.2,0.3328125
vanilla,2,1,6,10,64.0,85.7,0.334765625
vanilla,2,1,7,10,64.0,106.0,0.4140625
vanilla,2,1,8,10,64.0,86.3,0.337109375
vanilla,2,1,9,10,64.0,95.8,0.37421875
vanilla,2,1,10,10,64.0,93.5,0.365234375
vanilla,2,1,11,10,64.0,87.8,0.34296875
vanilla,2,1,12,10,64.0,98.1,0.383203125
vanilla,2,1,13,10,64.0,101.9,0.398046875
vanilla,2,1,14,10,64.0,104.4,0.4078125
vanilla,2,1,15,10,64.0,99.7,0.389453125
vanilla,2,1,16,10,64.0,89.5,0.349609375
vanilla,2,1,17,10,64.0,93.1,0.363671875
vanilla,2,1,18,10,64.0,82.5,0.322265625
vanilla,2,1,19,10,64.0,99.1,0.387109375
vanilla,2,2,1,15,64.0,113.06666666666666,0.44166666666666665
vanilla,2,2,2,15,64.0,120.2,0.46953125
vanilla,2,2,3,15,64.0,101.46666666666667,0.3963541666666667
vanilla,2,2,4,15,64.0,93.66666666666667,0.3658854166666667
vanilla,2,2,5,15,64.0,81.06666666666666,0.31666666666666665
vanilla,2,2,6,15,64.0,80.53333333333333,0.3145833333333333
vanilla,2,2,7,15,64.0,104.46666666666667,0.4080729166666667
vanilla,2,2,8,15,64.0,87.06666666666666,0.34010416666666665
vanilla,2,2,9,15,64.0,93.8,0.36640625
vanilla,2,2,10,15,64.0,83.06666666666666,0.32447916666666665
vanilla,2,2,11,15,64.0,82.93333333333334,0.32395833333333335
vanilla,2,2,12,15,64.0,94.53333333333333,0.3692708333333333
vanilla,2,2,13,15,64.0,96.93333333333334,0.37864583333333335
vanilla,2,2,14,15,64.0,103.66666666666667,0.4049479166666667
vanilla,2,2,15,15,64.0,99.26666666666667,0.38776041666666666
vanilla,2,2,16,15,64.0,91.26666666666667,0.35651041666666666
vanilla,2,2,17,15,64.0,89.46666666666667,0.3494791666666667
vanilla,2,2,18,15,64.0,89.33333333333333,0.3489583333333333
vanilla,2,2,19,15,64.0,99.86666666666666,0.39010416666666664
vanilla,2,3,1,16,64.0,130.9375,0.511474609375
vanilla,2,3,2,16,64.0,137.3125,0.536376953125
vanilla,2,3,3,16,64.0,112.9375,0.441162109375
vanilla,2,3,4,16,64.0,89.9375,0.351318359375
vanilla,2,3,5,16,64.0,79.0625,0.308837890625
vanilla,2,3,6,16,64.0,87.0,0.33984375
vanilla,2,3,7,16,64.0,107.9375,0.421630859375
vanilla,2,3,8,16,64.0,89.5625,0.349853515625
vanilla,2,3,9,16,64.0,104.5,0.408203125
vanilla,2,3,10,16,64.0,90.125,0.35205078125
vanilla,2,3,11,16,64.0,93.1875,0.364013671875
vanilla,2,3,12,16,64.0,110.0,0.4296875
vanilla,2,3,13,16,64.0,105.8125,0.413330078125
vanilla,2,3,14,16,64.0,111.0,0.43359375
vanilla,2,3,15,16,64.0,99.0,0.38671875
vanilla,2,3,16,16,64.0,95.3125,0.372314453125
vanilla,2,3,17,16,64.0,95.25,0.3720703125
vanilla,2,3,18,16,64.0,86.125,0.33642578125
vanilla,2,3,19,16,64.0,108.375,0.42333984375
vanilla,2,4,1,16,64.0,121.75,0.4755859375
vanilla,2,4,2,16,64.0,129.25,0.5048828125
vanilla,2,4,3,16,64.0,111.9375,0.437255859375
vanilla,2,4,4,16,64.0,97.9375,0.382568359375
vanilla,2,4,5,16,64.0,90.3125,0.352783203125
vanilla,2,4,6,16,64.0,81.0625,0.316650390625
vanilla,2,4,7,16,64.0,113.4375,0.443115234375
vanilla,2,4,8,16,64.0,96.0,0.375
vanilla,2,4,9,16,64.0,98.6875,0.385498046875
vanilla,2,4,10,16,64.0,90.625,0.35400390625
vanilla,2,4,11,16,64.0,93.8125,0.366455078125
vanilla,2,4,12,16,64.0,103.375,0.40380859375
vanilla,2,4,13,16,64.0,99.6875,0.389404296875
vanilla,2,4,14,16,64.0,106.4375,0.415771484375
vanilla,2,4,15,16,64.0,102.625,0.40087890625
vanilla,2,4,16,16,64.0,98.375,0.38427734375
vanilla,2,4,17,16,64.0,92.8125,0.362548828125
vanilla,2,4,18,16,64.0,86.0625,0.336181640625
vanilla,2,4,19,16,64.0,105.75,0.4130859375
vanilla,2,5,1,10,64.0,117.3,0.458203125
vanilla,2,5,2,10,64.0,119.8,0.46796875
vanilla,2,5,3,10,64.0,106.5,0.416015625
vanilla,2,5,4,10,64.0,94.6,0.36953125
vanilla,2,5,5,10,64.0,79.8,0.31171875
vanilla,2,5,6,10,64.0,77.4,0.30234375
vanilla,2,5,7,10,64.0,105.5,0.412109375
vanilla,2,5,8,10,64.0,89.7,0.350390625
vanilla,2,5,9,10,64.0,97.4,0.38046875
vanilla,2,5,10,10,64.0,85.2,0.3328125
vanilla,2,5,11,10,64.0,81.8,0.31953125
vanilla,2,5,12,10,64.0,95.6,0.3734375
vanilla,2,5,13,10,64.0,97.3,0.380078125
vanilla,2,5,14,10,64.0,107.3,0.419140625
vanilla,2,5,15,10,64.0,97.3,0.380078125
vanilla,2,5,16,10,64.0,94.5,0.369140625
vanilla,2,5,17,10,64.0,91.3,0.356640625
vanilla,2,5,18,10,64.0,84.6,0.33046875
vanilla,2,5,19,10,64.0,107.6,0.4203125
vanilla,2,6,1,18,64.0,130.94444444444446,0.5115017361111112
vanilla,2,6,2,18,64.0,132.11111111111111,0.5160590277777778
vanilla,2,6,3,18,64.0,104.22222222222223,0.4071180555555556
vanilla,2,6,4,18,64.0,92.22222222222223,0.3602430555555556
vanilla,2,6,5,18,64.0,83.38888888888889,0.3257378472222222
vanilla,2,6,6,18,64.0,79.5,0.310546875
vanilla,2,6,7,18,64.0,99.77777777777777,0.3897569444444444
vanilla,2,6,8,18,64.0,87.77777777777777,0.3428819444444444
vanilla,2,6,9,18,64.0,92.72222222222223,0.3621961805555556
vanilla,2,6,10,18,64.0,87.22222222222223,0.3407118055555556
vanilla,2,6,11,18,64.0,85.66666666666667,0.3346354166666667
vanilla,2,6,12,18,64.0,96.44444444444444,0.3767361111111111
vanilla,2,6,13,18,64.0,89.55555555555556,0.3498263888888889
vanilla,2,6,14,18,64.0,105.72222222222223,0.4129774305555556
vanilla,2,6,15,18,64.0,94.66666666666667,0.3697916666666667
vanilla,2,6,16,18,64.0,88.0,0.34375
vanilla,2,6,17,18,64.0,87.33333333333333,0.3411458333333333
vanilla,2,6,18,18,64.0,79.83333333333333,0.3118489583333333
vanilla,2,6,19,18,64.0,98.61111111111111,0.3851996527777778
vanilla,2,7,1,15,64.0,108.2,0.42265625
vanilla,2,7,2,15,64.0,112.4,0.4390625
vanilla,2,7,3,15,64.0,91.46666666666667,0.3572916666666667
vanilla,2,7,4,15,64.0,81.0,0.31640625
vanilla,2,7,5,15,64.0,75.06666666666666,0.29322916666666665
vanilla,2,7,6,15,64.0,80.73333333333333,0.31536458333333334
vanilla,2,7,7,15,64.0,89.73333333333333,0.35052083333333334
vanilla,2,7,8,15,64.0,78.73333333333333,0.30755208333333334
vanilla,2,7,9,15,64.0,87.86666666666666,0.34322916666666664
vanilla,2,7,10,15,64.0,81.86666666666666,0.31979166666666664
vanilla,2,7,11,15,64.0,82.33333333333333,0.3216145833333333
vanilla,2,7,12,15,64.0,89.73333333333333,0.35052083333333334
vanilla,2,7,13,15,64.0,93.46666666666667,0.3651041666666667
vanilla,2,7,14,15,64.0,101.6,0.396875
vanilla,2,7,15,15,64.0,91.73333333333333,0.35833333333333334
vanilla,2,7,16,15,64.0,87.2,0.340625
vanilla,2,7,17,15,64.0,86.66666666666667,0.3385416666666667
vanilla,2,7,18,15,64.0,81.06666666666666,0.31666666666666665
vanilla,2,7,19,15,64.0,88.8,0.346875
vanilla,2,8,1,18,64.0,138.5,0.541015625
vanilla,2,8,2,18,64.0,132.5,0.517578125
vanilla,2,8,3,18,64.0,117.33333333333333,0.4583333333333333
vanilla,2,8,4,18,64.0,93.94444444444444,0.3669704861111111
vanilla,2,8,5,18,64.0,81.88888888888889,0.3198784722222222
vanilla,2,8,6,18,64.0,81.05555555555556,0.3166232638888889
vanilla,2,8,7,18,64.0,107.27777777777777,0.4190538194444444
vanilla,2,8,8,18,64.0,92.88888888888889,0.3628472222222222
vanilla,2,8,9,18,64.0,89.44444444444444,0.3493923611111111
vanilla,2,8,10,18,64.0,89.33333333333333,0.3489583333333333
vanilla,2,8,11,18,64.0,92.16666666666667,0.3600260416666667
vanilla,2,8,12,18,64.0,99.94444444444444,0.3904079861111111
vanilla,2,8,13,18,64.0,95.77777777777777,0.3741319444444444
vanilla,2,8,14,18,64.0,107.72222222222223,0.4207899305555556
vanilla,2,8,15,18,64.0,96.11111111111111,0.3754340277777778
vanilla,2,8,16,18,64.0,91.66666666666667,0.3580729166666667
vanilla,2,8,17,18,64.0,92.27777777777777,0.3604600694444444
vanilla,2,8,18,18,64.0,87.94444444444444,0.3435329861111111
vanilla,2,8,19,18,64.0,102.33333333333333,0.3997395833333333
vanilla,2,9,1,18,64.0,135.55555555555554,0.5295138888888888
vanilla,2,9,2,18,64.0,129.66666666666666,0.5065104166666666
vanilla,2,9,3,18,64.0,113.77777777777777,0.4444444444444444
vanilla,2,9,4,18,64.0,94.5,0.369140625
vanilla,2,9,5,18,64.0,83.72222222222223,0.3270399305555556
vanilla,2,9,6,18,64.0,77.61111111111111,0.3031684027777778
vanilla,2,9,7,18,64.0,104.77777777777777,0.4092881944444444
vanilla,2,9,8,18,64.0,89.88888888888889,0.3511284722222222
vanilla,2,9,9,18,64.0,95.38888888888889,0.3726128472222222
vanilla,2,9,10,18,64.0,90.61111111111111,0.3539496527777778
vanilla,2,9,11,18,64.0,94.5,0.369140625
vanilla,2,9,12,18,64.0,107.05555555555556,0.4181857638888889
vanilla,2,9,13,18,64.0,101.22222222222223,0.3953993055555556
vanilla,2,9,14,18,64.0,100.94444444444444,0.3943142361111111
vanilla,2,9,15,18,64.0,95.94444444444444,0.3747829861111111
vanilla,2,9,16,18,64.0,82.22222222222223,0.3211805555555556
vanilla,2,9,17,18,64.0,89.33333333333333,0.3489583333333333
vanilla,2,9,18,18,64.0,76.61111111111111,0.2992621527777778
vanilla,2,9,19,18,64.0,100.05555555555556,0.3908420138888889
vanilla,2,10,1,19,64.0,121.0,0.47265625
vanilla,2,10,2,19,64.0,116.15789473684211,0.4537417763157895
vanilla,2,10,3,19,64.0,106.73684210526316,0.41694078947368424
vanilla,2,10,4,19,64.0,88.63157894736842,0.3462171052631579
vanilla,2,10,5,19,64.0,73.6842105263158,0.2878289473684211
vanilla,2,10,6,19,64.0,76.3157894736842,0.2981085526315789
vanilla,2,10,7,19,64.0,99.47368421052632,0.3885690789473684
vanilla,2,10,8,19,64.0,86.63157894736842,0.3384046052631579
vanilla,2,10,9,19,64.0,94.94736842105263,0.37088815789473684
vanilla,2,10,10,19,64.0,79.26315789473684,0.30962171052631576
vanilla,2,10,11,19,64.0,87.0,0.33984375
vanilla,2,10,12,19,64.0,91.94736842105263,0.35916940789473684
vanilla,2,10,13,19,64.0,95.05263157894737,0.37129934210526316
vanilla,2,10,14,19,64.0,100.63157894736842,0.3930921052631579
vanilla,2,10,15,19,64.0,99.63157894736842,0.3891858552631579
vanilla,2,10,16,19,64.0,91.0,0.35546875
vanilla,2,10,17,19,64.0,85.6842105263158,0.3347039473684211
vanilla,2,10,18,19,64.0,82.3157894736842,0.3215460526315789
vanilla,2,10,19,19,64.0,102.47368421052632,0.4002878289473684
vanilla,2,11,1,10,64.0,103.4,0.40390625
vanilla,2,11,2,10,64.0,106.2,0.41484375
vanilla,2,11,3,10,64.0,93.0,0.36328125
vanilla,2,11,4,10,64.0,84.0,0.328125
vanilla,2,11,5,10,64.0,80.4,0.3140625
vanilla,2,11,6,10,64.0,78.2,0.30546875
vanilla,2,11,7,10,64.0,93.6,0.365625
vanilla,2,11,8,10,64.0,90.7,0.354296875
vanilla,2,11,9,10,64.0,101.1,0.394921875
vanilla,2,11,10,10,64.0,85.2,0.3328125
vanilla,2,11,11,10,64.0,84.0,0.328125
vanilla,2,11,12,10,64.0,91.2,0.35625
vanilla,2,11,13,10,64.0,98.0,0.3828125
vanilla,2,11,14,10,64.0,102.5,0.400390625
vanilla,2,11,15,10,64.0,96.5,0.376953125
vanilla,2,11,16,10,64.0,87.9,0.343359375
vanilla,2,11,17,10,64.0,88.7,0.346484375
vanilla,2,11,18,10,64.0,80.4,0.3140625
vanilla,2,11,19,10,64.0,95.5,0.373046875
vanilla,2,12,1,15,64.0,138.86666666666667,0.5424479166666667
vanilla,2,12,2,15,64.0,145.0,0.56640625
vanilla,2,12,3,15,64.0,111.66666666666667,0.4361979166666667
vanilla,2,12,4,15,64.0,100.0,0.390625
vanilla,2,12,5,15,64.0,86.2,0.33671875
vanilla,2,12,6,15,64.0,88.46666666666667,0.3455729166666667
vanilla,2,12,7,15,64.0,110.46666666666667,0.4315104166666667
vanilla,2,12,8,15,64.0,98.0,0.3828125
vanilla,2,12,9,15,64.0,106.93333333333334,0.41770833333333335
vanilla,2,12,10,15,64.0,94.13333333333334,0.36770833333333336
vanilla,2,12,11,15,64.0,94.0,0.3671875
vanilla,2,12,12,15,64.0,105.46666666666667,0.4119791666666667
vanilla,2,12,13,15,64.0,107.73333333333333,0.42083333333333334
vanilla,2,12,14,15,64.0,110.2,0.43046875
vanilla,2,12,15,15,64.0,99.13333333333334,0.38723958333333336
vanilla,2,12,16,15,64.0,94.13333333333334,0.36770833333333336
vanilla,2,12,17,15,64.0,98.86666666666666,0.38619791666666664
vanilla,2,12,18,15,64.0,94.06666666666666,0.36744791666666665
vanilla,2,12,19,15,64.0,109.06666666666666,0.42604166666666665
vanilla,2,13,1,20,64.0,123.1,0.480859375
vanilla,2,13,2,20,64.0,124.55,0.4865234375
vanilla,2,13,3,20,64.0,105.2,0.4109375
vanilla,2,13,4,20,64.0,86.5,0.337890625
vanilla,2,13,5,20,64.0,81.25,0.3173828125
vanilla,2,13,6,20,64.0,75.75,0.2958984375
vanilla,2,13,7,20,64.0,97.5,0.380859375
vanilla,2,13,8,20,64.0,84.3,0.329296875
vanilla,2,13,9,20,64.0,90.4,0.353125
vanilla,2,13,10,20,64.0,85.65,0.3345703125
vanilla,2,13,11,20,64.0,86.1,0.336328125
vanilla,2,13,12,20,64.0,94.85,0.3705078125
vanilla,2,13,13,20,64.0,96.2,0.37578125
vanilla,2,13,14,20,64.0,103.65,0.4048828125
vanilla,2,13,15,20,64.0,92.45,0.3611328125
vanilla,2,13,16,20,64.0,87.45,0.3416015625
vanilla,2,13,17,20,64.0,86.55,0.3380859375
vanilla,2,13,18,20,64.0,80.35,0.3138671875
vanilla,2,13,19,20,64.0,100.1,0.391015625
vanilla,2,14,1,13,64.0,125.46153846153847,0.49008413461538464
vanilla,2,14,2,13,64.0,124.3076923076923,0.4855769230769231
vanilla,2,14,3,13,64.0,106.92307692307692,0.4176682692307692
vanilla,2,14,4,13,64.0,95.53846153846153,0.37319711538461536
vanilla,2,14,5,13,64.0,85.3076923076923,0.3332331730769231
vanilla,2,14,6,13,64.0,84.53846153846153,0.33022836538461536
vanilla,2,14,7,13,64.0,101.0,0.39453125
vanilla,2,14,8,13,64.0,93.07692307692308,0.3635817307692308
vanilla,2,14,9,13,64.0,100.76923076923077,0.3936298076923077
vanilla,2,14,10,13,64.0,89.38461538461539,0.34915865384615385
vanilla,2,14,11,13,64.0,83.53846153846153,0.32632211538461536
vanilla,2,14,12,13,64.0,103.23076923076923,0.4032451923076923
vanilla,2,14,13,13,64.0,96.3076923076923,0.3762019230769231
vanilla,2,14,14,13,64.0,105.15384615384616,0.41075721153846156
vanilla,2,14,15,13,64.0,94.76923076923077,0.3701923076923077
vanilla,2,14,16,13,64.0,85.92307692307692,0.3356370192307692
vanilla,2,14,17,13,64.0,87.76923076923077,0.3428485576923077
vanilla,2,14,18,13,64.0,82.15384615384616,0.32091346153846156
vanilla,2,14,19,13,64.0,102.61538461538461,0.40084134615384615
vanilla,2,15,1,12,64.0,119.16666666666667,0.4654947916666667
vanilla,2,15,2,12,64.0,124.5,0.486328125
vanilla,2,15,3,12,64.0,108.83333333333333,0.4251302083333333
vanilla,2,15,4,12,64.0,88.5,0.345703125
vanilla,2,15,5,12,64.0,82.41666666666667,0.3219401041666667
vanilla,2,15,6,12,64.0,86.66666666666667,0.3385416666666667
vanilla,2,15,7,12,64.0,114.25,0.4462890625
vanilla,2,15,8,12,64.0,86.83333333333333,0.3391927083333333
vanilla,2,15,9,12,64.0,99.41666666666667,0.3883463541666667
vanilla,2,15,10,12,64.0,88.0,0.34375
vanilla,2,15,11,12,64.0,90.41666666666667,0.3531901041666667
vanilla,2,15,12,12,64.0,99.5,0.388671875
vanilla,2,15,13,12,64.0,99.08333333333333,0.3870442708333333
vanilla,2,15,14,12,64.0,102.25,0.3994140625
vanilla,2,15,15,12,64.0,99.58333333333333,0.3889973958333333
vanilla,2,15,16,12,64.0,94.25,0.3681640625
vanilla,2,15,17,12,64.0,95.0,0.37109375
vanilla,2,15,18,12,64.0,81.25,0.3173828125
vanilla,2,15,19,12,64.0,103.33333333333333,0.4036458333333333
vanilla,4,0,1,10,128.0,143.2,0.559375
vanilla,4,0,2,10,128.0,149.0,0.58203125
vanilla,4,0,3,10,128.0,126.6,0.49453125
vanilla,4,0,4,10,128.0,117.0,0.45703125
vanilla,4,0,5,10,128.0,106.4,0.415625
vanilla,4,0,6,10,128.0,107.7,0.420703125
vanilla,4,0,7,10,128.0,130.6,0.51015625
vanilla,4,0,8,10,128.0,112.5,0.439453125
vanilla,4,0,9,10,128.0,121.5,0.474609375
vanilla,4,0,10,10,128.0,116.4,0.4546875
vanilla,4,0,11,10,128.0,109.9,0.429296875
vanilla,4,0,12,10,128.0,120.3,0.469921875
vanilla,4,0,13,10,128.0,122.7,0.479296875
vanilla,4,0,14,10,128.0,130.1,0.508203125
vanilla,4,0,15,10,128.0,118.0,0.4609375
vanilla,4,0,16,10,128.0,110.8,0.4328125
vanilla,4,0,17,10,128.0,116.0,0.453125
vanilla,4,0,18,10,128.0,105.1,0.410546875
vanilla,4,0,19,10,128.0,125.5,0.490234375
vanilla,4,1,1,16,128.0,146.8125,0.573486328125
vanilla,4,1,2,16,128.0,157.25,0.6142578125
vanilla,4,1,3,16,128.0,131.375,0.51318359375
vanilla,4,1,4,16,128.0,117.625,0.45947265625
vanilla,4,1,5,16,128.0,100.375,0.39208984375
vanilla,4,1,6,16,128.0,109.8125,0.428955078125
vanilla,4,1,7,16,128.0,131.5625,0.513916015625
vanilla,4,1,8,16,128.0,108.4375,0.423583984375
vanilla,4,1,9,16,128.0,119.8125,0.468017578125
vanilla,4,1,10,16,128.0,104.125,0.40673828125
vanilla,4,1,11,16,128.0,105.125,0.41064453125
vanilla,4,1,12,16,128.0,128.3125,0.501220703125
vanilla,4,1,13,16,128.0,123.5,0.482421875
vanilla,4,1,14,16,128.0,129.5,0.505859375
vanilla,4,1,15,16,128.0,119.625,0.46728515625
vanilla,4,1,16,16,128.0,116.5,0.455078125
vanilla,4,1,17,16,128.0,113.6875,0.444091796875
vanilla,4,1,18,16,128.0,106.8125,0.417236328125
vanilla,4,1,19,16,128.0,125.5625,0.490478515625
vanilla,4,2,1,11,128.0,139.9090909090909,0.5465198863636364
vanilla,4,2,2,11,128.0,146.9090909090909,0.5738636363636364
vanilla,4,2,3,11,128.0,129.0,0.50390625
vanilla,4,2,4,11,128.0,116.63636363636364,0.45561079545454547
vanilla,4,2,5,11,128.0,99.27272727272727,0.3877840909090909
vanilla,4,2,6,11,128.0,97.36363636363636,0.38032670454545453
vanilla,4,2,7,11,128.0,129.54545454545453,0.5060369318181818
vanilla,4,2,8,11,128.0,109.9090909090909,0.42933238636363635
vanilla,4,2,9,11,128.0,117.18181818181819,0.4577414772727273
vanilla,4,2,10,11,128.0,107.18181818181819,0.4186789772727273
vanilla,4,2,11,11,128.0,102.81818181818181,0.4016335227272727
vanilla,4,2,12,11,128.0,118.27272727272727,0.4620028409090909
vanilla,4,2,13,11,128.0,114.63636363636364,0.44779829545454547
vanilla,4,2,14,11,128.0,127.27272727272727,0.4971590909090909
vanilla,4,2,15,11,128.0,118.0,0.4609375
vanilla,4,2,16,11,128.0,113.54545454545455,0.4435369318181818
vanilla,4,2,17,11,128.0,111.36363636363636,0.43501420454545453
vanilla,4,2,18,11,128.0,100.81818181818181,0.3938210227272727
vanilla,4,2,19,11,128.0,123.45454545454545,0.4822443181818182
vanilla,4,3,1,16,128.0,145.9375,0.570068359375
vanilla,4,3,2,16,128.0,149.8125,0.585205078125
vanilla,4,3,3,16,128.0,119.9375,0.468505859375
vanilla,4,3,4,16,128.0,111.125,0.43408203125
vanilla,4,3,5,16,128.0,96.4375,0.376708984375
vanilla,4,3,6,16,128.0,100.3125,0.391845703125
vanilla,4,3,7,16,128.0,111.4375,0.435302734375
vanilla,4,3,8,16,128.0,100.8125,0.393798828125
vanilla,4,3,9,16,128.0,108.4375,0.423583984375
vanilla,4,3,10,16,128.0,99.5,0.388671875
vanilla,4,3,11,16,128.0,101.5,0.396484375
vanilla,4,3,12,16,128.0,112.625,0.43994140625
vanilla,4,3,13,16,128.0,108.25,0.4228515625
vanilla,4,3,14,16,128.0,123.625,0.48291015625
vanilla,4,3,15,16,128.0,116.625,0.45556640625
vanilla,4,3,16,16,128.0,106.375,0.41552734375
vanilla,4,3,17,16,128.0,102.4375,0.400146484375
vanilla,4,3,18,16,128.0,95.375,0.37255859375
vanilla,4,3,19,16,128.0,111.25,0.4345703125
vanilla,4,4,1,18,128.0,170.22222222222223,0.6649305555555556
vanilla,4,4,2,18,128.0,167.16666666666666,0.6529947916666666
vanilla,4,4,3,18,128.0,143.77777777777777,0.5616319444444444
vanilla,4,4,4,18,128.0,121.33333333333333,0.4739583333333333
vanilla,4,4,5,18,128.0,103.27777777777777,0.4034288194444444
vanilla,4,4,6,18,128.0,101.11111111111111,0.3949652777777778
vanilla,4,4,7,18,128.0,130.22222222222223,0.5086805555555556
vanilla,4,4,8,18,128.0,114.94444444444444,0.4490017361111111
vanilla,4,4,9,18,128.0,114.55555555555556,0.4474826388888889
vanilla,4,4,10,18,128.0,111.77777777777777,0.4366319444444444
vanilla,4,4,11,18,128.0,116.61111111111111,0.4555121527777778
vanilla,4,4,12,18,128.0,127.0,0.49609375
vanilla,4,4,13,18,128.0,119.88888888888889,0.4683159722222222
vanilla,4,4,14,18,128.0,127.05555555555556,0.4963107638888889
vanilla,4,4,15,18,128.0,115.61111111111111,0.4516059027777778
vanilla,4,4,16,18,128.0,106.27777777777777,0.4151475694444444
vanilla,4,4,17,18,128.0,113.16666666666667,0.4420572916666667
vanilla,4,4,18,18,128.0,102.0,0.3984375
vanilla,4,4,19,18,128.0,125.66666666666667,0.4908854166666667
vanilla,4,5,1,11,128.0,139.72727272727272,0.5458096590909091
vanilla,4,5,2,11,128.0,140.63636363636363,0.5493607954545454
vanilla,4,5,3,11,128.0,124.36363636363636,0.48579545454545453
vanilla,4,5,4,11,128.0,108.18181818181819,0.4225852272727273
vanilla,4,5,5,11,128.0,97.18181818181819,0.3796164772727273
vanilla,4,5,6,11,128.0,101.54545454545455,0.3966619318181818
vanilla,4,5,7,11,128.0,120.9090909090909,0.47230113636363635
vanilla,4,5,8,11,128.0,109.72727272727273,0.4286221590909091
vanilla,4,5,9,11,128.0,119.36363636363636,0.46626420454545453
